customer_id,signup_date,country,city,segment,lifetime_value_cents,is_active
0001022,2024-06-26,BR,Curitiba,smb,38613,1
0001023,2023-04-03,US,Austin,consumer,15541,1
0001024,2023-04-11,FR,Angers,consumer,44268,1
0001025,2023-04-12,FR,Besançon,smb,17463,1
0001026,2023-11-29,SE,Malmö,consumer,2268,1
0001027,2023-09-21,US,Austin,enterprise,23731,1
0001028,2024-07-17,BR,Curitiba,consumer,17227,1
0001029,2023-08-31,DE,München,enterprise,7377,1
0001030,2024-01-03,DE,Düsseldorf,consumer,35047,1
0001031,2024-04-12,PL,Łódź,consumer,29292,1
0001032,2024-08-16,US,Portland,consumer,19304,1
0001033,2024-06-30,DE,Köln,smb,15981,1
0001034,2024-06-12,GB,Leeds,consumer,18889,1
0001035,2024-09-05,CH,Basel,consumer,56657,1
0001036,2023-05-20,PL,Kraków,consumer,24902,1
0001037,2024-11-15,FR,Besançon,consumer,34469,1
0001038,2024-02-19,GB,Bristol,smb,1941,1
0001039,2023-07-18,PL,Łódź,consumer,38099,1
0001040,2024-07-27,ES,Gijón,smb,17506,1
0001041,2024-08-26,US,Boston,consumer,6168,1
0001042,2024-01-23,US,Austin,consumer,26809,1
0001043,2024-04-04,US,Austin,smb,26750,1
0001044,2024-02-09,US,Boston,smb,10888,1
0001045,2024-05-30,US,Boston,consumer,14912,1
0001046,2023-11-21,CH,Basel,consumer,7705,1
0001047,2024-11-16,BR,São Paulo,consumer,8380,1
0001048,2024-05-08,BR,Curitiba,consumer,17593,1
0001049,2023-09-24,US,Portland,consumer,36853,1
0001050,2024-06-16,GB,Manchester,consumer,7370,1
0001051,2024-01-27,US,Austin,smb,6211,1
0001052,2024-01-10,GB,Bristol,consumer,15061,1
0001053,2024-01-20,US,Boston,consumer,24492,1
0001054,2023-04-30,ES,Gijón,smb,11490,1
0001055,2023-03-18,US,Portland,consumer,9176,1
0001056,2023-05-03,GB,Leeds,consumer,14001,1
0001057,2023-12-07,PL,Łódź,consumer,38877,1
0001058,2023-08-24,US,Boston,consumer,43271,1
0001059,2023-12-08,DE,München,consumer,63511,1
0001060,2023-10-10,ES,Gijón,consumer,1989,1
0001061,2023-02-28,FR,Besançon,smb,14760,1
0001062,2024-07-27,US,Boston,consumer,18336,1
0001063,2024-01-06,US,Portland,consumer,20856,1
0001064,2024-01-09,US,Portland,consumer,8247,1
0001065,2024-07-07,FR,Angers,consumer,10606,1
0001066,2023-08-02,US,Portland,consumer,10820,1
0001067,2023-04-13,US,Portland,consumer,8598,1
0001068,2024-12-31,FR,Nîmes,consumer,38635,1
0001069,2023-11-13,GB,Manchester,consumer,12384,1
0001070,2024-02-14,DE,München,enterprise,41538,1
0001071,2023-02-09,US,Portland,consumer,20917,1
0001072,2024-10-28,US,Austin,smb,12569,1
0001073,2024-02-05,US,Austin,consumer,3513,1
0001074,2023-07-04,CH,Genève,consumer,2448,1
0001075,2023-03-11,US,Portland,consumer,1953,1
0001076,2024-07-28,US,Boston,consumer,5920,1
0001077,2024-03-23,US,Austin,consumer,37836,1
0001078,2023-06-23,CH,Basel,enterprise,21521,1
0001079,2024-03-02,US,Portland,smb,7048,1
0001080,2023-10-03,SE,Malmö,smb,5434,1
0001081,2023-11-15,FR,Angers,consumer,17585,1
0001082,2023-03-12,FR,Angers,consumer,20148,1
0001083,2024-06-17,BR,Curitiba,consumer,13721,1
0001084,2024-09-10,GB,Leeds,consumer,24797,1
0001085,2023-11-07,GB,Bristol,consumer,13416,1
0001086,2024-04-28,US,Boston,smb,16375,1
0001087,2024-02-03,US,Portland,consumer,5589,1
0001088,2024-10-12,US,Austin,consumer,35533,1
0001089,2023-07-18,GB,Bristol,smb,9174,1
0001090,2023-09-05,GB,Bristol,consumer,6751,1
0001091,2023-12-21,PL,Łódź,consumer,4583,1
0001092,2023-05-27,US,Boston,smb,4388,1
0001093,2024-11-05,FR,Besançon,consumer,14704,1
0001094,2023-11-23,DE,Düsseldorf,consumer,6485,1
0001095,2024-05-11,US,Austin,consumer,37684,1
0001096,2023-02-03,GB,Bristol,consumer,23852,1
0001097,2024-06-21,PL,Gdańsk,consumer,30237,1
0001098,2024-07-14,US,Austin,consumer,30732,1
0001099,2024-12-17,DE,München,consumer,25506,1
0001100,2024-12-01,SE,Malmö,consumer,10875,1
0001101,2024-01-03,SE,Göteborg,consumer,31354,1
0001102,2024-06-18,FR,Nîmes,consumer,23713,1
0001103,2023-09-17,GB,Leeds,consumer,27583,1
0001104,2023-09-14,BR,São Paulo,consumer,2964,1
0001105,2024-11-23,US,Austin,consumer,9542,1
0001106,2024-02-11,SE,Göteborg,consumer,2229,1
0001107,2023-05-10,ES,Málaga,consumer,25841,1
0001108,2024-02-21,CH,Genève,consumer,22748,1
0001109,2023-03-06,IS,Akureyri,consumer,10560,1
0001110,2023-10-05,SE,Örebro,smb,22430,1
0001111,2024-04-10,GB,Leeds,consumer,6053,1
0001112,2024-03-04,DE,Köln,consumer,8555,1
0001113,2023-04-22,BR,Curitiba,consumer,19929,1
0001114,2024-07-23,SE,Malmö,consumer,15125,1
0001115,2024-06-21,BR,Belém,smb,10360,1
0001116,2024-03-06,US,Portland,enterprise,13773,1
0001117,2024-02-12,FR,Angers,consumer,31761,1
0001118,2023-09-27,FR,Nîmes,consumer,9280,1
0001119,2023-09-11,DE,Köln,smb,22696,1
0001120,2023-12-31,US,Austin,consumer,12181,1
0001121,2023-05-23,ES,Gijón,consumer,6239,1
0001122,2024-03-20,US,Boston,consumer,16298,1
0001123,2023-04-19,US,Portland,consumer,18471,1
0001124,2024-02-16,ES,Córdoba,smb,9305,1
0001125,2024-10-10,US,Boston,consumer,10625,1
0001126,2024-06-23,SE,Göteborg,consumer,15083,1
0001127,2024-08-18,FR,Besançon,consumer,26008,1
0001128,2024-10-28,US,Boston,consumer,27084,1
0001129,2024-03-21,BR,Curitiba,consumer,24304,1
0001130,2024-12-16,US,Austin,consumer,15106,1
0001131,2023-04-24,DE,München,enterprise,50312,1
0001132,2023-02-15,FR,Besançon,smb,66640,1
0001133,2024-04-02,GB,Manchester,consumer,29337,1
0001134,2023-02-19,ES,Gijón,enterprise,21492,1
0001135,2024-03-01,CH,Zürich,smb,17842,1
0001136,2023-03-22,US,Boston,consumer,15893,1
0001137,2024-06-06,US,Portland,enterprise,22804,1
0001138,2023-02-24,ES,Málaga,consumer,8527,1
0001139,2023-05-02,ES,Córdoba,consumer,8881,1
0001140,2024-09-19,US,Austin,enterprise,29437,1
0001141,2023-06-06,GB,Leeds,consumer,37180,1
0001142,2024-07-15,US,Portland,smb,14302,1
0001143,2024-10-09,US,Boston,consumer,6854,1
0001144,2023-09-18,US,Boston,smb,23620,1
0001145,2024-02-04,GB,Manchester,consumer,5588,1
0001146,2024-04-21,DE,Köln,consumer,21742,1
0001147,2023-08-18,DE,München,smb,22679,1
0001148,2023-04-25,CH,Zürich,consumer,8424,1
0001149,2023-04-03,SE,Örebro,consumer,16400,1
0001150,2024-07-14,US,Boston,consumer,4285,1
0001151,2023-02-08,US,Portland,consumer,20093,1
0001152,2024-09-05,US,Portland,consumer,27965,1
0001153,2024-12-18,GB,Leeds,consumer,14977,1
0001154,2023-03-03,PL,Kraków,consumer,21762,1
0001155,2024-02-09,GB,Leeds,consumer,11459,1
0001156,2023-04-03,US,Portland,smb,20451,1
0001157,2024-05-19,DE,München,consumer,8739,1
0001158,2024-07-12,BR,São Paulo,smb,8546,1
0001159,2023-07-31,US,Portland,smb,15932,1
0001160,2023-11-14,GB,Leeds,smb,26492,1
0001161,2024-09-12,US,Austin,enterprise,30269,1
0001162,2023-11-27,US,Austin,consumer,10732,1
0001163,2024-07-03,GB,Manchester,consumer,15234,1
0001164,2023-03-22,DE,München,smb,22248,1
0001165,2024-08-02,US,Boston,consumer,14986,1
0001166,2023-08-19,DE,München,smb,19547,1
0001167,2023-08-18,BR,Belém,consumer,47915,1
0001168,2023-11-04,FR,Besançon,smb,28290,1
0001169,2023-03-21,SE,Malmö,consumer,4538,1
0001170,2024-09-11,SE,Göteborg,smb,8434,1
0001171,2023-04-03,US,Boston,consumer,18451,1
0001172,2023-12-14,FR,Nîmes,consumer,11662,1
0001173,2023-05-14,BR,São Paulo,consumer,33275,1
0001174,2023-02-16,CH,Basel,smb,7824,1
0001175,2024-06-19,BR,Belém,consumer,38322,1
0001176,2023-07-30,ES,Gijón,smb,7858,1
0001177,2024-05-14,GB,Bristol,consumer,15285,1
0001178,2024-11-07,BR,Curitiba,consumer,13516,1
0001179,2024-02-22,FR,Nîmes,consumer,20463,1
0001180,2023-09-01,DE,München,enterprise,33100,1
0001181,2023-11-21,US,Boston,smb,11831,1
0001182,2024-05-18,US,Portland,consumer,1371,1
0001183,2024-09-01,US,Portland,consumer,16361,1
0001184,2024-05-27,SE,Göteborg,consumer,51003,1
0001185,2023-10-11,IS,Reykjavík,consumer,18822,1
0001186,2024-04-12,DE,Köln,smb,15331,1
0001187,2024-09-19,US,Austin,smb,8392,1
0001188,2023-02-12,US,Portland,consumer,14625,1
0001189,2023-11-25,ES,Córdoba,smb,14645,1
0001190,2023-10-15,FR,Angers,consumer,16427,1
0001191,2024-04-04,US,Boston,enterprise,4173,1
0001192,2023-07-27,PL,Łódź,consumer,13593,1
0001193,2023-06-29,SE,Malmö,enterprise,13981,1
0001194,2024-07-11,BR,São Paulo,consumer,12839,1
0001195,2023-11-03,ES,Málaga,smb,10382,1
0001196,2023-10-29,CH,Genève,consumer,42003,1
0001197,2024-07-24,FR,Nîmes,consumer,23744,1
0001198,2023-11-10,CH,Zürich,consumer,14324,1
0001199,2024-11-13,GB,Bristol,consumer,7740,1
0001200,2024-02-24,BR,Curitiba,consumer,61655,1
0001201,2024-05-25,US,Boston,consumer,34695,1
0001202,2024-12-21,ES,Gijón,consumer,51403,1
0001203,2024-12-25,FR,Angers,consumer,10242,1
0001204,2023-04-08,FR,Nîmes,consumer,31000,1
0001205,2024-07-18,US,Boston,consumer,62516,1
0001206,2024-07-30,US,Austin,smb,10619,1
0001207,2023-12-21,SE,Örebro,smb,9331,1
0001208,2024-05-25,BR,Curitiba,consumer,30941,1
0001209,2024-04-03,DE,München,consumer,9634,1
0001210,2023-04-30,GB,Manchester,smb,4791,1
0001211,2023-04-11,SE,Malmö,smb,7772,1
0001212,2024-11-29,FR,Angers,consumer,15154,1
0001213,2024-07-31,US,Portland,enterprise,7197,1
0001214,2024-08-18,US,Boston,consumer,13869,1
0001215,2023-11-23,FR,Besançon,consumer,19543,1
0001216,2024-05-14,GB,Leeds,consumer,21397,1
0001217,2023-09-13,CH,Genève,consumer,7240,1
0001218,2024-07-07,BR,Belém,consumer,34913,1
0001219,2024-09-17,SE,Örebro,consumer,9976,1
0001220,2024-09-12,US,Boston,consumer,11065,1
0001221,2023-03-31,FR,Nîmes,consumer,27881,1
0001222,2024-05-14,US,Boston,consumer,29801,1
0001223,2024-06-23,ES,Gijón,consumer,14136,1
0001224,2023-12-19,CH,Basel,consumer,5280,1
0001225,2024-07-22,US,Boston,enterprise,8469,1
0001226,2023-04-12,US,Boston,consumer,33281,1
0001227,2023-11-29,GB,Manchester,consumer,17069,1
0001228,2023-05-22,FR,Angers,smb,15048,1
0001229,2023-11-12,GB,Manchester,consumer,54379,1
0001230,2024-09-02,BR,Curitiba,enterprise,27358,1
0001231,2024-12-09,BR,Curitiba,consumer,25854,1
0001232,2023-08-06,SE,Malmö,consumer,7082,1
0001233,2024-09-08,IS,Reykjavík,consumer,4612,1
0001234,2023-11-10,PL,Gdańsk,enterprise,10207,1
0001235,2024-11-30,CH,Basel,consumer,9712,1
0001236,2024-11-13,CH,Genève,consumer,25334,1
0001237,2024-10-09,IS,Akureyri,consumer,16862,1
0001238,2023-02-26,US,Portland,smb,34475,1
0001239,2024-07-23,FR,Angers,smb,7609,1
0001240,2024-10-26,ES,Córdoba,consumer,5306,1
0001241,2023-09-29,GB,Bristol,consumer,6021,1
0001242,2023-09-19,GB,Leeds,smb,26030,1
0001243,2023-09-01,US,Portland,smb,15524,1
0001244,2024-12-29,DE,München,smb,16584,1
0001245,2023-06-03,PL,Gdańsk,enterprise,17901,1
0001246,2024-09-02,SE,Göteborg,consumer,42699,1
0001247,2024-09-23,BR,Curitiba,consumer,25491,1
0001248,2024-09-23,CH,Genève,consumer,13289,1
0001249,2024-01-27,DE,München,consumer,19218,1
0001250,2023-08-31,GB,Leeds,smb,24492,1
0001251,2023-12-03,US,Boston,smb,22441,1
0001252,2024-09-15,US,Austin,smb,20326,1
0001253,2023-08-01,GB,Leeds,consumer,24183,1
0001254,2023-10-05,BR,Curitiba,consumer,15610,1
0001255,2024-08-06,CH,Zürich,consumer,5358,1
0001256,2024-10-17,SE,Göteborg,consumer,31101,1
0001257,2023-02-19,FR,Angers,consumer,12906,1
0001258,2023-11-15,PL,Kraków,consumer,7548,1
0001259,2023-06-09,US,Austin,smb,10836,1
0001260,2024-06-19,US,Austin,smb,26954,1
0001261,2024-06-13,US,Austin,consumer,17953,1
0001262,2023-09-03,US,Boston,consumer,6723,1
0001263,2024-06-09,US,Portland,enterprise,8984,1
0001264,2023-10-06,US,Austin,consumer,72382,1
0001265,2024-04-20,DE,Düsseldorf,enterprise,8262,1
0001266,2024-10-24,CH,Basel,consumer,22290,1
0001267,2024-07-16,DE,Köln,consumer,8685,1
0001268,2024-04-28,US,Austin,consumer,6949,1
0001269,2023-07-01,US,Portland,consumer,4995,1
0001270,2024-06-06,SE,Malmö,consumer,24507,1
0001271,2023-10-31,FR,Nîmes,consumer,25957,1
0001272,2023-04-27,US,Portland,smb,27428,1
0001273,2023-03-10,US,Portland,enterprise,19862,1
0001274,2024-01-25,BR,São Paulo,smb,3458,1
0001275,2024-06-24,SE,Örebro,enterprise,24531,1
0001276,2023-12-03,US,Boston,consumer,6244,1
0001277,2024-12-22,US,Austin,consumer,4087,1
0001278,2024-02-03,CH,Basel,consumer,7334,1
0001279,2024-05-05,PL,Kraków,consumer,13694,1
0001280,2023-03-07,GB,Leeds,smb,4388,1
0001281,2023-09-06,DE,Köln,smb,10646,1
0001282,2023-08-24,GB,Bristol,consumer,32986,1
0001283,2024-09-24,FR,Nîmes,consumer,20556,1
0001284,2024-05-20,US,Boston,smb,21292,1
0001285,2024-10-22,DE,Köln,consumer,9488,1
0001286,2024-10-28,IS,Selfoss,smb,14296,1
0001287,2024-12-06,FR,Nîmes,consumer,30190,1
0001288,2024-10-30,SE,Örebro,smb,4311,1
0001289,2023-12-17,US,Boston,consumer,29910,1
0001290,2024-01-23,US,Portland,consumer,16013,1
0001291,2023-05-09,BR,Curitiba,consumer,18163,1
0001292,2024-02-01,US,Boston,smb,6685,1
0001293,2023-05-03,BR,Belém,consumer,4408,1
0001294,2023-02-02,DE,München,enterprise,3660,1
0001295,2024-02-07,US,Austin,consumer,5653,1
0001296,2023-11-09,US,Austin,enterprise,10043,1
0001297,2023-07-01,US,Portland,consumer,25366,1
0001298,2023-10-28,PL,Kraków,smb,5203,1
0001299,2024-10-26,FR,Nîmes,consumer,18222,1
0001300,2024-11-03,BR,São Paulo,consumer,21372,1
0001301,2024-09-24,US,Boston,enterprise,4147,1
0001302,2023-06-21,BR,São Paulo,consumer,17264,1
0001303,2023-04-21,BR,Curitiba,smb,3880,1
0001304,2024-01-13,GB,Bristol,enterprise,11095,1
0001305,2024-11-07,US,Portland,enterprise,43364,1
0001306,2024-07-16,US,Austin,consumer,11411,1
0001307,2023-06-17,US,Portland,enterprise,19177,1
0001308,2024-06-11,US,Boston,consumer,9992,1
0001309,2024-08-20,CH,Zürich,consumer,14552,1
0001310,2024-10-21,DE,München,consumer,7358,1
0001311,2023-04-25,FR,Angers,consumer,13030,1
0001312,2023-07-10,BR,Curitiba,consumer,1932,1
0001313,2024-12-16,DE,München,consumer,1414,1
0001314,2024-05-16,ES,Córdoba,consumer,10818,1
0001315,2023-12-04,SE,Göteborg,smb,9412,1
0001316,2023-09-15,DE,München,consumer,7936,1
0001317,2023-05-08,PL,Gdańsk,smb,31244,1
0001318,2023-11-11,US,Boston,consumer,5942,1
0001319,2024-03-29,PL,Gdańsk,consumer,9954,1
0001320,2024-09-29,US,Austin,consumer,9194,1
0001321,2024-12-24,BR,Belém,consumer,14303,1
0001322,2024-09-09,CH,Zürich,consumer,16830,1
0001323,2023-12-30,US,Austin,consumer,28776,1
0001324,2024-02-18,FR,Besançon,consumer,21365,1
0001325,2023-12-05,PL,Kraków,smb,10410,1
0001326,2023-09-10,US,Portland,consumer,23852,1
0001327,2023-04-27,BR,Curitiba,consumer,31514,1
0001328,2024-09-27,GB,Bristol,smb,13198,1
0001329,2023-05-08,DE,München,smb,25908,1
0001330,2023-03-25,US,Austin,consumer,11647,1
0001331,2023-05-16,ES,Córdoba,enterprise,28253,1
0001332,2024-11-14,FR,Nîmes,enterprise,22879,1
0001333,2023-06-10,IS,Akureyri,consumer,12164,1
0001334,2023-06-13,IS,Selfoss,consumer,14600,1
0001335,2023-06-29,PL,Gdańsk,consumer,15662,1
0001336,2023-09-28,FR,Besançon,smb,12311,1
0001337,2023-10-27,FR,Angers,consumer,2921,1
0001338,2024-07-23,PL,Łódź,smb,25745,1
0001339,2024-06-17,US,Portland,smb,3590,1
0001340,2023-05-10,PL,Kraków,smb,18183,1
0001341,2024-04-30,FR,Nîmes,consumer,6668,1
0001342,2023-12-28,GB,Manchester,consumer,20432,1
0001343,2023-08-11,ES,Córdoba,consumer,11336,1
0001344,2023-12-05,FR,Besançon,consumer,8875,1
0001345,2023-02-08,GB,Leeds,consumer,17007,1
0001346,2024-05-16,GB,Bristol,smb,1085,1
0001347,2023-07-18,IS,Akureyri,consumer,21380,1
0001348,2024-08-23,SE,Göteborg,consumer,15351,1
0001349,2024-12-18,CH,Zürich,consumer,16496,1
0001350,2023-09-14,BR,Curitiba,consumer,3294,1
0001351,2023-06-13,ES,Málaga,smb,14904,1
0001352,2023-12-07,SE,Göteborg,consumer,23500,1
0001353,2024-06-09,US,Austin,consumer,11995,1
0001354,2023-03-17,US,Austin,enterprise,19100,1
0001355,2024-02-07,FR,Besançon,smb,14162,1
0001356,2023-06-29,FR,Angers,consumer,14729,1
0001357,2024-11-13,US,Portland,consumer,9813,1
0001358,2023-10-26,IS,Reykjavík,consumer,2553,1
0001359,2024-01-15,GB,Bristol,consumer,22856,1
0001360,2024-02-24,GB,Bristol,consumer,6758,1
0001361,2023-06-17,US,Boston,consumer,9958,1
0001362,2023-06-03,US,Austin,consumer,26771,1
0001363,2024-05-08,US,Boston,consumer,3382,1
0001364,2023-08-27,US,Boston,consumer,24848,1
0001365,2024-08-01,GB,Manchester,smb,43999,1
0001366,2023-09-16,US,Austin,consumer,14536,1
0001367,2023-12-28,GB,Leeds,smb,16554,1
0001368,2023-11-01,GB,Leeds,consumer,5470,1
0001369,2024-05-08,DE,Düsseldorf,consumer,28866,1
0001370,2024-04-02,GB,Manchester,consumer,34278,1
0001371,2023-11-01,DE,Düsseldorf,consumer,31075,1
0001372,2023-10-08,ES,Málaga,smb,19874,1
0001373,2024-01-04,FR,Nîmes,consumer,26220,1
0001374,2023-03-02,DE,München,consumer,37929,1
0001375,2023-04-18,PL,Kraków,consumer,4505,1
0001376,2023-07-23,BR,Curitiba,smb,8633,1
0001377,2023-12-29,ES,Málaga,consumer,50325,1
0001378,2024-01-03,US,Portland,consumer,15546,1
0001379,2023-02-08,US,Boston,consumer,31869,1
0001380,2024-03-05,CH,Genève,consumer,10617,1
0001381,2024-01-28,US,Austin,smb,14565,1
0001382,2024-11-28,US,Portland,consumer,24759,1
0001383,2024-06-07,US,Austin,consumer,39201,1
0001384,2023-06-25,ES,Gijón,consumer,17916,1
0001385,2024-05-08,US,Boston,consumer,25880,1
0001386,2023-04-20,US,Portland,consumer,3845,1
0001387,2023-10-02,US,Portland,smb,21465,1
0001388,2024-02-07,PL,Kraków,smb,37052,1
0001389,2024-02-15,US,Portland,consumer,28722,1
0001390,2023-05-08,GB,Leeds,consumer,11745,1
0001391,2024-12-05,FR,Besançon,consumer,4351,1
0001392,2023-06-22,FR,Angers,consumer,1349,1
0001393,2024-01-02,US,Boston,consumer,15214,1
0001394,2023-08-23,BR,São Paulo,consumer,27887,1
0001395,2024-05-22,ES,Málaga,consumer,27624,1
0001396,2023-06-13,GB,Leeds,consumer,25228,1
0001397,2024-08-29,US,Portland,consumer,12408,1
0001398,2023-07-18,FR,Angers,smb,6413,1
0001399,2023-11-10,SE,Örebro,consumer,38740,1
0001400,2024-04-06,IS,Reykjavík,consumer,29941,1
0001401,2024-12-01,FR,Angers,smb,23024,1
0001402,2023-07-15,CH,Basel,enterprise,36202,1
0001403,2023-04-13,SE,Malmö,smb,16956,1
0001404,2023-06-21,US,Boston,consumer,12991,1
0001405,2024-02-25,GB,Manchester,smb,5891,1
0001406,2023-06-19,BR,Curitiba,consumer,3934,1
0001407,2024-02-04,US,Boston,consumer,19538,1
0001408,2023-02-03,GB,Leeds,consumer,20808,1
0001409,2024-12-30,SE,Göteborg,enterprise,23998,1
0001410,2024-01-17,DE,Düsseldorf,smb,15473,1
0001411,2024-07-13,GB,Leeds,smb,6645,1
0001412,2024-07-13,DE,Köln,consumer,19928,1
0001413,2024-01-05,CH,Basel,consumer,13734,1
0001414,2023-10-29,CH,Basel,consumer,12933,1
0001415,2024-04-30,SE,Malmö,enterprise,21168,1
0001416,2024-09-12,GB,Bristol,consumer,28742,1
0001417,2023-08-11,DE,Düsseldorf,consumer,7389,1
0001418,2024-02-21,GB,Leeds,consumer,19472,1
0001419,2024-08-09,IS,Akureyri,consumer,12112,1
0001420,2023-09-19,DE,München,consumer,42455,1
0001421,2024-01-06,US,Boston,consumer,22621,1
0001422,2023-11-09,BR,São Paulo,consumer,5016,1
0001423,2024-11-11,BR,Curitiba,smb,28551,1
0001424,2024-08-03,ES,Córdoba,consumer,12673,1
0001425,2024-10-14,FR,Angers,consumer,7301,1
0001426,2023-06-10,CH,Genève,smb,16356,1
0001427,2024-07-20,GB,Manchester,consumer,37453,1
0001428,2024-04-04,BR,São Paulo,enterprise,24973,1
0001429,2023-04-05,ES,Gijón,smb,27217,1
0001430,2024-05-30,SE,Örebro,smb,26093,1
0001431,2023-04-20,BR,Belém,enterprise,14483,1
0001432,2024-03-16,US,Austin,smb,17267,1
0001433,2024-04-02,FR,Angers,consumer,23811,1
0001434,2024-07-17,US,Boston,consumer,15930,1
0001435,2024-10-18,SE,Malmö,consumer,53172,1
0001436,2023-11-25,CH,Genève,consumer,17487,1
0001437,2023-03-26,DE,Düsseldorf,consumer,14431,1
0001438,2023-06-28,ES,Málaga,consumer,47164,1
0001439,2023-04-28,FR,Nîmes,smb,66603,1
0001440,2024-11-25,CH,Basel,consumer,9294,1
0001441,2024-10-30,US,Portland,consumer,29296,1
0001442,2024-08-25,US,Austin,smb,3954,1
0001443,2024-05-01,US,Austin,consumer,26450,1
0001444,2024-04-10,FR,Besançon,consumer,39340,1
0001445,2024-07-19,US,Boston,smb,23813,1
0001446,2023-07-25,DE,Köln,consumer,9224,1
0001447,2024-12-05,US,Portland,consumer,16596,1
0001448,2024-03-06,DE,München,consumer,27405,1
0001449,2023-12-22,DE,Köln,smb,19420,1
0001450,2024-11-20,FR,Angers,enterprise,19146,1
0001451,2023-04-25,US,Austin,consumer,30845,1
0001452,2023-08-07,FR,Nîmes,smb,52896,1
0001453,2023-04-20,ES,Córdoba,consumer,34248,1
0001454,2023-05-16,DE,München,consumer,25129,1
0001455,2023-11-17,SE,Malmö,consumer,13569,1
0001456,2024-02-04,BR,Belém,smb,4445,1
0001457,2023-08-15,BR,São Paulo,consumer,17930,1
0001458,2023-06-08,US,Boston,smb,3212,1
0001459,2024-10-23,SE,Malmö,consumer,8665,1
0001460,2023-07-22,CH,Basel,consumer,3550,1
0001461,2023-04-10,FR,Besançon,smb,37157,1
0001462,2024-09-06,FR,Nîmes,consumer,38494,1
0001463,2023-06-26,US,Austin,consumer,25002,1
0001464,2024-02-28,PL,Kraków,consumer,19416,1
0001465,2024-12-22,PL,Kraków,consumer,6737,1
0001466,2024-10-30,FR,Nîmes,consumer,15173,1
0001467,2023-11-23,ES,Gijón,smb,18962,1
0001468,2024-08-14,US,Austin,consumer,3104,1
0001469,2023-10-18,GB,Leeds,smb,2525,1
0001470,2024-02-11,SE,Göteborg,consumer,21412,1
0001471,2024-07-20,SE,Malmö,consumer,1886,1
0001472,2024-09-08,BR,Belém,smb,51599,1
0001473,2023-06-19,SE,Malmö,consumer,8350,1
0001474,2024-11-22,DE,Düsseldorf,consumer,8779,1
0001475,2024-06-11,FR,Nîmes,enterprise,10370,1
0001476,2023-10-18,DE,Düsseldorf,enterprise,18331,1
0001477,2024-02-08,ES,Málaga,consumer,70890,1
0001478,2023-06-27,SE,Malmö,consumer,24990,1
0001479,2024-10-20,DE,Düsseldorf,consumer,4284,1
0001480,2023-02-28,US,Austin,consumer,7567,1
0001481,2024-04-27,GB,Manchester,consumer,5734,1
0001482,2023-12-31,US,Portland,consumer,14421,1
0001483,2023-10-25,PL,Kraków,consumer,7631,1
0001484,2023-09-01,CH,Genève,consumer,12461,1
0001485,2024-10-23,FR,Besançon,consumer,13409,1
0001486,2023-12-05,SE,Örebro,consumer,21156,1
0001487,2024-12-22,SE,Örebro,consumer,15956,1
0001488,2024-06-24,US,Boston,consumer,7057,1
0001489,2024-06-24,BR,São Paulo,consumer,20936,1
0001490,2024-12-18,US,Portland,consumer,15543,1
0001491,2024-07-07,ES,Córdoba,consumer,28273,1
0001492,2023-06-23,US,Boston,consumer,37575,1
0001493,2023-08-17,US,Portland,consumer,18522,1
0001494,2024-03-06,US,Portland,consumer,7972,1
0001495,2023-06-21,SE,Örebro,smb,11053,1
0001496,2023-05-24,PL,Kraków,consumer,10389,1
0001497,2023-12-15,DE,München,consumer,8460,1
0001498,2023-08-14,CH,Zürich,consumer,3082,1
0001499,2023-10-15,FR,Nîmes,smb,23603,1
0001500,2023-10-22,US,Austin,smb,11130,1
0001501,2024-06-16,IS,Reykjavík,consumer,8039,1
0001502,2024-06-12,FR,Besançon,consumer,11955,1
0001503,2024-03-02,US,Boston,consumer,25639,1
0001504,2024-06-17,GB,Leeds,consumer,9937,1
0001505,2024-12-03,US,Boston,consumer,12806,1
0001506,2023-03-02,FR,Angers,consumer,20102,1
0001507,2024-11-11,FR,Nîmes,smb,25666,1
0001508,2024-06-17,DE,Düsseldorf,consumer,22957,1
0001509,2024-02-26,US,Portland,smb,28513,1
0001510,2023-11-06,SE,Malmö,consumer,28564,1
0001511,2024-03-03,GB,Bristol,consumer,4176,1
0001512,2024-11-05,US,Boston,consumer,22281,1
0001513,2024-07-31,US,Austin,smb,6740,1
0001514,2023-03-09,BR,Belém,smb,14188,1
0001515,2023-09-21,US,Portland,consumer,2129,1
0001516,2024-02-10,US,Portland,smb,36823,1
0001517,2023-11-21,ES,Gijón,consumer,11489,1
0001518,2023-02-02,US,Boston,consumer,46673,1
0001519,2023-06-10,PL,Łódź,consumer,41149,1
0001520,2024-03-14,US,Boston,consumer,25053,1
0001521,2024-06-17,PL,Kraków,consumer,23419,1
0001522,2023-02-19,US,Austin,consumer,5775,1
0001523,2024-03-12,BR,Curitiba,consumer,11589,1
0001524,2024-07-07,US,Boston,consumer,12579,1
0001525,2023-05-25,US,Portland,enterprise,501,1
0001526,2023-03-26,GB,Leeds,consumer,16925,1
0001527,2023-12-17,BR,Curitiba,consumer,18328,1
0001528,2024-08-20,DE,Düsseldorf,consumer,9673,1
0001529,2024-10-20,GB,Manchester,consumer,10594,1
0001530,2024-04-14,BR,São Paulo,consumer,14282,1
0001531,2023-09-05,US,Boston,consumer,11774,1
0001532,2023-06-08,US,Boston,consumer,34350,1
0001533,2023-12-12,US,Portland,consumer,11492,1
