order_id,refunded_within_30d
ORD-00009902,0
ORD-00000156,0
ORD-00008885,0
ORD-00009649,0
ORD-00005246,0
ORD-00002378,0
ORD-00000630,0
ORD-00003822,0
ORD-00004848,1
ORD-00007296,0
ORD-00006874,0
ORD-00006730,0
ORD-00008015,0
ORD-00009421,0
ORD-00005945,0
ORD-00003045,1
ORD-00007736,0
ORD-00005817,0
ORD-00003543,1
ORD-00006942,0
ORD-00001104,0
ORD-00008447,0
ORD-00011580,0
ORD-00008756,0
ORD-00005573,0
ORD-00011943,0
ORD-00007618,1
ORD-00008211,1
ORD-00000792,0
ORD-00010077,0
ORD-00005522,1
ORD-00010488,0
ORD-00000924,0
ORD-00002683,0
ORD-00001984,0
ORD-00011434,0
ORD-00000462,1
ORD-00000944,0
ORD-00007082,0
ORD-00003762,0
ORD-00007319,1
ORD-00001600,0
ORD-00007577,0
ORD-00000287,0
ORD-00007313,0
ORD-00006822,0
ORD-00007306,0
ORD-00008854,0
ORD-00003109,1
ORD-00003210,0
ORD-00009578,0
ORD-00007612,0
ORD-00000598,0
ORD-00003327,0
ORD-00009751,0
ORD-00001977,0
ORD-00011164,0
ORD-00004494,1
ORD-00000373,0
ORD-00011551,0
ORD-00008111,0
ORD-00003498,0
ORD-00003427,0
ORD-00005768,0
ORD-00001294,0
ORD-00010024,0
ORD-00004774,1
ORD-00000402,0
ORD-00003823,0
ORD-00009065,0
ORD-00001664,0
ORD-00006010,0
ORD-00011715,0
ORD-00003879,0
ORD-00002315,0
ORD-00011646,0
ORD-00006692,0
ORD-00010783,0
ORD-00003975,0
ORD-00010652,0
ORD-00009506,0
ORD-00007494,0
ORD-00005709,1
ORD-00000923,0
ORD-00009784,0
ORD-00006349,0
ORD-00000992,0
ORD-00006993,0
ORD-00006991,0
ORD-00000732,0
ORD-00008259,0
ORD-00001086,0
ORD-00010002,1
ORD-00002698,0
ORD-00002993,0
ORD-00005738,0
ORD-00009227,0
ORD-00001204,0
ORD-00000006,0
ORD-00000871,0
ORD-00010751,0
ORD-00001714,1
ORD-00011221,0
ORD-00002018,0
ORD-00000146,0
ORD-00008545,0
ORD-00009095,0
ORD-00002429,1
ORD-00004836,0
ORD-00006770,0
ORD-00003256,0
ORD-00001521,0
ORD-00008376,0
ORD-00003389,0
ORD-00000897,0
ORD-00003515,1
ORD-00002853,0
ORD-00004835,0
ORD-00008955,0
ORD-00000876,0
ORD-00003657,1
ORD-00001790,0
ORD-00000125,0
ORD-00010037,0
ORD-00006717,0
ORD-00004316,0
ORD-00003293,0
ORD-00007884,0
ORD-00004730,0
ORD-00004036,0
ORD-00008073,0
ORD-00007914,0
ORD-00002138,0
ORD-00007722,0
ORD-00007517,0
ORD-00011305,0
ORD-00000998,0
ORD-00010255,1
ORD-00011711,0
ORD-00006747,0
ORD-00005431,0
ORD-00011151,0
ORD-00007546,0
ORD-00001738,0
ORD-00004419,0
ORD-00009719,0
ORD-00006004,0
ORD-00003522,0
ORD-00000185,0
ORD-00002377,0
ORD-00005586,0
ORD-00011886,0
ORD-00000122,0
ORD-00001582,0
ORD-00005369,0
ORD-00007831,0
ORD-00009975,0
ORD-00006208,0
ORD-00004329,0
ORD-00008023,0
ORD-00005561,0
ORD-00006632,0
ORD-00009496,0
ORD-00002937,0
ORD-00003145,1
ORD-00001631,0
ORD-00004746,0
ORD-00011597,0
ORD-00009953,1
ORD-00007753,0
ORD-00002309,1
ORD-00004532,1
ORD-00006870,0
ORD-00002149,0
ORD-00010732,0
ORD-00000967,0
ORD-00011844,0
ORD-00001838,0
ORD-00003359,0
ORD-00001610,0
ORD-00000699,1
ORD-00001408,0
ORD-00001981,1
ORD-00009645,0
ORD-00006963,0
ORD-00004782,0
ORD-00006096,0
ORD-00001914,1
ORD-00008452,0
ORD-00008257,0
ORD-00007905,1
ORD-00010560,1
ORD-00006853,0
ORD-00011692,0
ORD-00007221,0
ORD-00002201,0
ORD-00002188,0
ORD-00010518,0
ORD-00011955,0
ORD-00011598,1
ORD-00009536,0
ORD-00000688,1
ORD-00011035,0
ORD-00000133,1
ORD-00002490,1
ORD-00006230,0
ORD-00011298,0
ORD-00010338,0
ORD-00007243,0
ORD-00006343,1
ORD-00005725,0
ORD-00003000,0
ORD-00008095,0
ORD-00010601,0
ORD-00011262,0
ORD-00009103,0
ORD-00001770,0
ORD-00002171,1
ORD-00002893,0
ORD-00004726,0
ORD-00007566,0
ORD-00003128,0
ORD-00010306,0
ORD-00003642,0
ORD-00009522,0
ORD-00001685,0
ORD-00007247,0
ORD-00011532,0
ORD-00006373,1
ORD-00009165,0
ORD-00007630,0
ORD-00009278,1
ORD-00001543,0
ORD-00011879,0
ORD-00001944,0
ORD-00006260,0
ORD-00003331,0
ORD-00004827,0
ORD-00003380,0
ORD-00011888,0
ORD-00010398,0
ORD-00008304,0
ORD-00002322,0
ORD-00008143,1
ORD-00011437,0
ORD-00004694,0
ORD-00007445,0
ORD-00007067,0
ORD-00009207,0
ORD-00000141,0
ORD-00004796,1
ORD-00005696,0
ORD-00000024,0
ORD-00009562,1
ORD-00002423,1
ORD-00000628,0
ORD-00008846,0
ORD-00002525,0
ORD-00002186,0
ORD-00003839,0
ORD-00006369,0
ORD-00008058,0
ORD-00002973,1
ORD-00006612,0
ORD-00010129,0
ORD-00003538,0
ORD-00009202,0
ORD-00005808,0
ORD-00009554,0
ORD-00008513,0
ORD-00003524,0
ORD-00000357,1
ORD-00002976,0
ORD-00009984,0
ORD-00011361,0
ORD-00005917,0
ORD-00004464,1
ORD-00003347,0
ORD-00010198,0
ORD-00006242,0
ORD-00011799,0
ORD-00005913,0
ORD-00011232,0
ORD-00007112,0
ORD-00007520,0
ORD-00001509,0
ORD-00009623,0
ORD-00002975,0
ORD-00005704,1
ORD-00002033,0
ORD-00000659,0
ORD-00002934,0
ORD-00003696,0
ORD-00006539,1
ORD-00004314,0
ORD-00001661,0
ORD-00011190,0
ORD-00006409,0
ORD-00010639,0
ORD-00003795,0
ORD-00004840,0
ORD-00011375,0
ORD-00008243,0
ORD-00003233,0
ORD-00003880,0
ORD-00004290,0
ORD-00001443,1
ORD-00005076,0
ORD-00001441,0
ORD-00004623,0
ORD-00004206,0
ORD-00005414,0
ORD-00005510,0
ORD-00011127,0
ORD-00002531,0
ORD-00011798,0
ORD-00009723,1
ORD-00001240,0
ORD-00004619,0
ORD-00008201,0
ORD-00009833,0
ORD-00005642,0
ORD-00009524,0
ORD-00000698,0
ORD-00011756,0
ORD-00006015,0
ORD-00004716,0
ORD-00001071,1
ORD-00007852,0
ORD-00001967,0
ORD-00010387,0
ORD-00004710,0
ORD-00004496,0
ORD-00000012,0
ORD-00010150,0
ORD-00004441,0
ORD-00004799,0
ORD-00004583,0
ORD-00008867,0
ORD-00005690,0
ORD-00008858,0
ORD-00004701,0
ORD-00011960,0
ORD-00005664,0
ORD-00005158,0
ORD-00000651,0
ORD-00008245,1
ORD-00006047,0
ORD-00002748,0
ORD-00006344,0
ORD-00007619,1
ORD-00010401,0
ORD-00006497,0
ORD-00007737,0
ORD-00008332,0
ORD-00006507,0
ORD-00003366,1
ORD-00007595,0
ORD-00004963,0
ORD-00009671,0
ORD-00007668,0
ORD-00010725,0
ORD-00009324,0
ORD-00004282,0
ORD-00006592,0
ORD-00009043,0
ORD-00011992,0
ORD-00002880,0
ORD-00001524,0
ORD-00008771,0
ORD-00011721,0
ORD-00011047,0
ORD-00004383,1
ORD-00011714,0
ORD-00008437,0
ORD-00008017,0
ORD-00000336,1
ORD-00010385,0
ORD-00007033,1
ORD-00006198,0
ORD-00007046,1
ORD-00001773,0
ORD-00007361,0
ORD-00008868,0
ORD-00010864,0
ORD-00000551,0
ORD-00009641,1
ORD-00005144,1
ORD-00003394,0
ORD-00009308,0
ORD-00011351,0
ORD-00008571,1
ORD-00005141,0
ORD-00004111,0
ORD-00007347,0
ORD-00000777,0
ORD-00006726,0
ORD-00005922,0
ORD-00011199,0
ORD-00008573,0
ORD-00000517,1
ORD-00007212,0
ORD-00005592,0
ORD-00007076,0
ORD-00007417,0
ORD-00008611,0
ORD-00005837,0
ORD-00002930,0
ORD-00001932,1
ORD-00008106,1
ORD-00000366,0
ORD-00003821,0
ORD-00009041,1
ORD-00006984,0
ORD-00009504,0
ORD-00008851,0
ORD-00002067,0
ORD-00001796,0
ORD-00003022,0
ORD-00007761,0
ORD-00007038,1
ORD-00007489,0
ORD-00008785,0
ORD-00003105,0
ORD-00000523,0
ORD-00004676,0
ORD-00007875,0
ORD-00009083,0
ORD-00011999,0
ORD-00002590,0
ORD-00001197,0
ORD-00003993,1
ORD-00004864,0
ORD-00009094,0
ORD-00002751,0
ORD-00008710,1
ORD-00001766,0
ORD-00010635,0
ORD-00008448,0
ORD-00004212,0
ORD-00001974,0
ORD-00008077,0
ORD-00001200,0
ORD-00002928,0
ORD-00001578,0
ORD-00003085,0
ORD-00003701,0
ORD-00008825,0
ORD-00000746,0
ORD-00008502,0
ORD-00007931,0
ORD-00010278,0
ORD-00005271,0
ORD-00003654,0
ORD-00010859,0
ORD-00006175,0
ORD-00001751,0
ORD-00008989,0
ORD-00011060,0
ORD-00000246,0
ORD-00004467,0
ORD-00007061,0
ORD-00010402,0
ORD-00005096,0
ORD-00001231,0
ORD-00001571,1
ORD-00008234,0
ORD-00007983,0
ORD-00004190,0
ORD-00008147,0
ORD-00005727,0
ORD-00007246,0
ORD-00000043,0
ORD-00005208,0
ORD-00009690,0
ORD-00006593,0
ORD-00011088,1
ORD-00010966,0
ORD-00009181,0
ORD-00000239,0
ORD-00005179,0
ORD-00011466,0
ORD-00003475,0
ORD-00003547,1
ORD-00005742,0
ORD-00006234,0
ORD-00010327,0
ORD-00004516,0
ORD-00010271,0
ORD-00010887,0
ORD-00005336,1
ORD-00010121,0
ORD-00010780,0
ORD-00002159,1
ORD-00008759,0
ORD-00009212,0
ORD-00011194,0
ORD-00007576,1
ORD-00010284,0
ORD-00000270,0
ORD-00002529,0
ORD-00004010,0
ORD-00008040,1
ORD-00011618,0
ORD-00009432,0
ORD-00000820,0
ORD-00003027,1
ORD-00004919,1
ORD-00005777,0
ORD-00010322,1
ORD-00002636,0
ORD-00011320,0
ORD-00005237,0
ORD-00001792,0
ORD-00000227,0
ORD-00010213,0
ORD-00009201,0
ORD-00004472,0
ORD-00004216,0
ORD-00006007,0
ORD-00005886,0
ORD-00009263,0
ORD-00001716,0
ORD-00005020,0
ORD-00009702,0
ORD-00010893,0
ORD-00005691,0
ORD-00000379,0
ORD-00006693,0
ORD-00005879,0
ORD-00010434,0
ORD-00003588,0
ORD-00011457,0
ORD-00010673,0
ORD-00005649,0
ORD-00008920,0
ORD-00008842,1
ORD-00005912,0
ORD-00004798,0
ORD-00004298,0
ORD-00011393,0
ORD-00011449,0
ORD-00003672,1
ORD-00011383,1
ORD-00009707,0
ORD-00004518,0
ORD-00002481,0
ORD-00008484,0
ORD-00006996,0
ORD-00006720,0
ORD-00006130,0
ORD-00003887,0
ORD-00000132,1
ORD-00011516,0
ORD-00009786,0
ORD-00002546,0
ORD-00001568,0
ORD-00007218,0
ORD-00005914,0
ORD-00008272,0
ORD-00004503,0
ORD-00003900,0
ORD-00009334,0
ORD-00005446,0
ORD-00004137,0
ORD-00005892,0
ORD-00004133,0
ORD-00011980,0
ORD-00010957,0
ORD-00010951,0
ORD-00008503,0
ORD-00006962,0
ORD-00008056,1
ORD-00005453,0
ORD-00008296,0
ORD-00007657,0
ORD-00011498,0
ORD-00006366,1
ORD-00004277,0
ORD-00010236,0
ORD-00000481,0
ORD-00011309,0
ORD-00008881,0
ORD-00006076,0
ORD-00006878,0
ORD-00005102,0
ORD-00005188,0
ORD-00009225,0
ORD-00004909,0
ORD-00011099,0
ORD-00008228,0
ORD-00005467,0
ORD-00010869,0
ORD-00006914,0
ORD-00007481,0
ORD-00006957,0
ORD-00003810,0
ORD-00007696,0
ORD-00001212,0
ORD-00007933,0
ORD-00010624,0
ORD-00003595,0
ORD-00007453,0
ORD-00000432,0
ORD-00001032,0
ORD-00011809,0
ORD-00006376,0
ORD-00004698,0
ORD-00002983,1
ORD-00011258,0
ORD-00004078,1
ORD-00010738,0
ORD-00000996,0
ORD-00010935,0
ORD-00006127,0
ORD-00000055,1
ORD-00006136,0
ORD-00009047,0
ORD-00007174,0
ORD-00008565,0
ORD-00007023,0
ORD-00000859,0
ORD-00000430,0
ORD-00002638,0
ORD-00010486,0
ORD-00001604,0
ORD-00007838,0
ORD-00006104,0
ORD-00003129,0
ORD-00000943,0
ORD-00001274,0
ORD-00007769,0
ORD-00010149,1
ORD-00011014,0
ORD-00001545,0
ORD-00005329,0
ORD-00002275,0
ORD-00005441,1
ORD-00008730,0
ORD-00010806,0
ORD-00002028,0
ORD-00003764,1
ORD-00004351,0
ORD-00008929,0
ORD-00001971,0
ORD-00002180,0
ORD-00001629,0
ORD-00001131,0
ORD-00008960,0
ORD-00005948,0
ORD-00003349,0
ORD-00009454,0
ORD-00009034,0
ORD-00003913,0
ORD-00000762,1
ORD-00009716,0
ORD-00008123,0
ORD-00007840,0
ORD-00003666,0
ORD-00006125,0
ORD-00004158,0
ORD-00004566,0
ORD-00010066,0
ORD-00001128,0
ORD-00007817,0
ORD-00009033,0
ORD-00002766,1
ORD-00006953,0
ORD-00011638,0
ORD-00008889,0
ORD-00001707,0
ORD-00002046,0
ORD-00007950,0
ORD-00002573,0
ORD-00006653,0
ORD-00006313,0
ORD-00001847,0
ORD-00008801,0
ORD-00003173,1
ORD-00002955,0
ORD-00003273,0
ORD-00001875,0
ORD-00005631,0
ORD-00011069,0
ORD-00004069,0
ORD-00002777,0
ORD-00007179,0
ORD-00006297,0
ORD-00001785,0
ORD-00001335,1
ORD-00008485,0
ORD-00004148,0
ORD-00003341,0
ORD-00001464,0
ORD-00001460,0
ORD-00007655,0
ORD-00001917,0
ORD-00001959,0
ORD-00008185,1
ORD-00005747,0
ORD-00003838,0
ORD-00003714,0
ORD-00008523,0
ORD-00007908,0
ORD-00005403,1
ORD-00008912,0
ORD-00004123,0
ORD-00009701,0
ORD-00000343,0
ORD-00004466,0
ORD-00002644,1
ORD-00009448,0
ORD-00001781,0
ORD-00006937,0
ORD-00008678,0
ORD-00005789,0
ORD-00004555,0
ORD-00010234,0
ORD-00005449,1
ORD-00011469,1
ORD-00010565,1
ORD-00008355,0
ORD-00010851,1
ORD-00001865,0
ORD-00002334,0
ORD-00003066,0
ORD-00008475,0
ORD-00002450,1
ORD-00010112,0
ORD-00009959,0
ORD-00002306,0
ORD-00005278,0
ORD-00002717,0
ORD-00003270,0
ORD-00001869,0
ORD-00005646,0
ORD-00008430,1
ORD-00001883,0
ORD-00004556,1
ORD-00008482,0
ORD-00009036,0
ORD-00009482,0
ORD-00007410,0
ORD-00007935,1
ORD-00008812,0
ORD-00003494,1
ORD-00004311,0
ORD-00007867,0
ORD-00010076,0
ORD-00005991,0
ORD-00006954,0
ORD-00009790,0
ORD-00006408,0
ORD-00007255,0
ORD-00000036,0
ORD-00003868,0
ORD-00000271,0
ORD-00000999,0
ORD-00010440,1
ORD-00008157,0
ORD-00008700,0
ORD-00009495,0
ORD-00006856,0
ORD-00009307,0
ORD-00008659,0
ORD-00002252,1
ORD-00001357,0
ORD-00000042,0
ORD-00001688,1
ORD-00004283,0
ORD-00008661,0
ORD-00011045,1
ORD-00003632,0
ORD-00007922,0
ORD-00000828,0
ORD-00006458,0
ORD-00004307,0
ORD-00003060,0
ORD-00007003,0
ORD-00003097,0
ORD-00001327,0
ORD-00007442,0
ORD-00003732,0
ORD-00000640,0
ORD-00010533,0
ORD-00002430,0
ORD-00009894,0
ORD-00002368,0
ORD-00000712,0
ORD-00003385,0
ORD-00000120,0
ORD-00004722,0
ORD-00005035,0
ORD-00004712,0
ORD-00004725,0
ORD-00011771,0
ORD-00009312,0
ORD-00009178,0
ORD-00003386,0
ORD-00002284,1
ORD-00006054,0
ORD-00008442,0
ORD-00009926,0
ORD-00000309,1
ORD-00004337,1
ORD-00001739,0
ORD-00011757,0
ORD-00004055,1
ORD-00000102,0
ORD-00000186,0
ORD-00007383,1
ORD-00000299,0
ORD-00005244,0
ORD-00006847,0
ORD-00009238,0
ORD-00000642,0
ORD-00006766,0
ORD-00008747,0
ORD-00001075,1
ORD-00002413,0
ORD-00008714,1
ORD-00003629,0
ORD-00004057,0
ORD-00010542,0
ORD-00003856,0
ORD-00010094,0
ORD-00010575,0
ORD-00008621,0
ORD-00003596,0
ORD-00004468,0
ORD-00010715,0
ORD-00000032,0
ORD-00011494,0
ORD-00007364,0
ORD-00011246,1
ORD-00010080,0
ORD-00005630,0
ORD-00007857,0
ORD-00002634,0
ORD-00006316,0
ORD-00007380,0
ORD-00008551,0
ORD-00002581,0
ORD-00007773,0
ORD-00005679,0
ORD-00008786,0
ORD-00007916,1
ORD-00003555,0
ORD-00009788,0
ORD-00001819,0
ORD-00005974,1
ORD-00009113,0
ORD-00008493,0
ORD-00010753,0
ORD-00000905,0
ORD-00006177,1
ORD-00002859,1
ORD-00005333,0
ORD-00010843,0
ORD-00002796,0
ORD-00009795,0
ORD-00002909,0
ORD-00006019,0
ORD-00009841,0
ORD-00008970,0
ORD-00005781,0
ORD-00004893,0
ORD-00000259,0
ORD-00010204,0
ORD-00002421,0
ORD-00007120,0
ORD-00008628,0
ORD-00008081,0
ORD-00007368,0
ORD-00009266,0
ORD-00006987,0
ORD-00002713,0
ORD-00002034,0
ORD-00007956,1
ORD-00004852,1
ORD-00003769,0
ORD-00007861,0
ORD-00003650,0
ORD-00009856,0
ORD-00002746,1
ORD-00011733,0
ORD-00006805,0
ORD-00002007,0
ORD-00009664,0
ORD-00011118,0
ORD-00007726,0
ORD-00006576,1
ORD-00009611,0
ORD-00009378,1
ORD-00011869,0
ORD-00003636,0
ORD-00005824,1
ORD-00000925,0
ORD-00004586,0
ORD-00004568,0
ORD-00011113,0
ORD-00005775,0
ORD-00009097,0
ORD-00000282,0
ORD-00003468,0
ORD-00005544,0
ORD-00006978,1
ORD-00007701,1
ORD-00001188,0
ORD-00003420,0
ORD-00009340,0
ORD-00008203,0
ORD-00009704,0
ORD-00004581,0
ORD-00003950,0
ORD-00008289,1
ORD-00009857,0
ORD-00006569,0
ORD-00011412,1
ORD-00005813,1
ORD-00006985,0
ORD-00000158,1
ORD-00002271,0
ORD-00010206,0
ORD-00002626,0
ORD-00011317,0
ORD-00007766,0
ORD-00000843,1
ORD-00002903,0
ORD-00001832,1
ORD-00011301,1
ORD-00011691,0
ORD-00003607,1
ORD-00000785,0
ORD-00008505,0
ORD-00007767,0
ORD-00008291,0
ORD-00010510,0
ORD-00004193,0
ORD-00004686,0
ORD-00007282,0
ORD-00000466,0
ORD-00007973,0
ORD-00006253,0
ORD-00009215,0
ORD-00010757,0
ORD-00006301,0
ORD-00004621,0
ORD-00007813,0
ORD-00010491,1
ORD-00008946,1
ORD-00008676,0
ORD-00011604,0
ORD-00005134,0
ORD-00006740,0
ORD-00001474,0
ORD-00003399,0
ORD-00000954,0
ORD-00011333,0
ORD-00006605,0
ORD-00004650,0
ORD-00010148,0
ORD-00004263,1
ORD-00006318,0
ORD-00008852,0
ORD-00005550,0
ORD-00009124,0
ORD-00011523,0
ORD-00009542,0
ORD-00000243,0
ORD-00005634,0
ORD-00010245,0
ORD-00003402,0
ORD-00001324,0
ORD-00009860,0
ORD-00010699,0
ORD-00004593,0
ORD-00011560,0
ORD-00005604,0
ORD-00010676,0
ORD-00007154,0
ORD-00003445,0
ORD-00008428,1
ORD-00007762,1
ORD-00007433,0
ORD-00010127,0
ORD-00003241,1
ORD-00010119,0
ORD-00011668,1
ORD-00005057,0
ORD-00005902,0
ORD-00010313,0
ORD-00002040,0
ORD-00000276,0
ORD-00006990,0
ORD-00007408,0
ORD-00010641,0
ORD-00011239,0
ORD-00011414,0
ORD-00002771,0
ORD-00002473,0
ORD-00010737,0
ORD-00009371,0
ORD-00009390,0
ORD-00008662,0
ORD-00004524,0
ORD-00000795,0
ORD-00003590,1
ORD-00011774,0
ORD-00009811,0
ORD-00001037,0
ORD-00001173,1
ORD-00004613,0
ORD-00007869,0
ORD-00011462,0
ORD-00006801,0
ORD-00005626,0
ORD-00010420,0
ORD-00009996,0
ORD-00001328,0
ORD-00008665,0
ORD-00002332,0
ORD-00011027,0
ORD-00000661,0
ORD-00001753,0
ORD-00004767,0
ORD-00005171,0
ORD-00009196,1
ORD-00009800,0
ORD-00003202,0
ORD-00005012,0
ORD-00010377,1
ORD-00002964,0
ORD-00007444,0
ORD-00008896,0
ORD-00011932,0
ORD-00007932,0
ORD-00003275,0
ORD-00006947,0
ORD-00003461,0
ORD-00000952,0
ORD-00010618,1
ORD-00007312,0
ORD-00003858,0
ORD-00009705,0
ORD-00006088,0
ORD-00006178,0
ORD-00001919,0
ORD-00003684,0
ORD-00006400,0
ORD-00008483,0
ORD-00003602,0
ORD-00003037,0
ORD-00002461,1
ORD-00003315,0
ORD-00006483,0
ORD-00009575,1
ORD-00011847,0
ORD-00011057,0
ORD-00009781,0
ORD-00002592,0
ORD-00006838,0
ORD-00000639,1
ORD-00008410,0
ORD-00008237,1
ORD-00002182,1
ORD-00007311,0
ORD-00005164,0
ORD-00011312,0
ORD-00002236,0
ORD-00001428,0
ORD-00011738,0
ORD-00000137,0
ORD-00005049,0
ORD-00011017,0
ORD-00001673,0
ORD-00003927,0
ORD-00002517,0
ORD-00011459,0
ORD-00002027,0
ORD-00007768,0
ORD-00010023,0
ORD-00007228,0
ORD-00002038,0
ORD-00010968,0
ORD-00000584,1
ORD-00006798,0
ORD-00000497,0
ORD-00004990,0
ORD-00010428,0
ORD-00008441,0
ORD-00009828,0
ORD-00011247,1
ORD-00011903,0
ORD-00000645,0
ORD-00004050,0
ORD-00005928,0
ORD-00010425,0
ORD-00000778,1
ORD-00001241,0
ORD-00011488,0
ORD-00010386,0
ORD-00009836,0
ORD-00002911,0
ORD-00011415,0
ORD-00001009,0
ORD-00004572,0
ORD-00007679,0
ORD-00001603,0
ORD-00005067,0
ORD-00000360,0
ORD-00000912,0
ORD-00001054,0
ORD-00010556,0
ORD-00007131,0
ORD-00011606,0
ORD-00006690,0
ORD-00009976,0
ORD-00000771,1
ORD-00006806,0
ORD-00001776,0
ORD-00007113,0
ORD-00011216,0
ORD-00007413,0
ORD-00002513,0
ORD-00004734,1
ORD-00002250,0
ORD-00008848,1
ORD-00011749,1
ORD-00007056,0
ORD-00002141,0
ORD-00005379,0
ORD-00000772,1
ORD-00003132,0
ORD-00002326,0
ORD-00001670,1
ORD-00001495,0
ORD-00011550,0
ORD-00001411,0
ORD-00010462,0
ORD-00002719,0
ORD-00000682,0
ORD-00000188,1
ORD-00005484,0
ORD-00005249,0
ORD-00005841,0
ORD-00002154,0
ORD-00000279,0
ORD-00004292,0
ORD-00010475,0
ORD-00007346,0
ORD-00011541,0
ORD-00005213,1
ORD-00000577,0
ORD-00003646,0
ORD-00005502,0
ORD-00008718,1
ORD-00005337,0
ORD-00007721,0
ORD-00000694,1
ORD-00001858,0
ORD-00006477,0
ORD-00010861,1
ORD-00006641,0
ORD-00009258,0
ORD-00008138,0
ORD-00007136,0
ORD-00005803,0
ORD-00002682,0
ORD-00000974,0
ORD-00005028,0
ORD-00000520,1
ORD-00008940,1
ORD-00000258,0
ORD-00010615,0
ORD-00006478,0
ORD-00001248,0
ORD-00000165,0
ORD-00002902,0
ORD-00011215,0
ORD-00003320,0
ORD-00002991,0
ORD-00003367,0
ORD-00002547,0
ORD-00005700,0
ORD-00011689,0
ORD-00004727,1
ORD-00010272,0
ORD-00003072,1
ORD-00005645,0
ORD-00005830,0
ORD-00002392,0
ORD-00002967,0
ORD-00005117,0
ORD-00009727,0
ORD-00004207,1
ORD-00004334,1
ORD-00000409,0
ORD-00007483,0
ORD-00006735,0
ORD-00005417,0
ORD-00004042,0
ORD-00010388,0
ORD-00011189,1
ORD-00008352,0
ORD-00010815,0
ORD-00006403,0
ORD-00005962,0
ORD-00001976,0
ORD-00001619,0
ORD-00001844,0
ORD-00002281,0
ORD-00004224,1
ORD-00004673,0
ORD-00008515,0
ORD-00008459,0
ORD-00001797,0
ORD-00009293,0
ORD-00010898,0
ORD-00007277,0
ORD-00006707,0
ORD-00001320,0
ORD-00009540,0
ORD-00005724,0
ORD-00011825,0
ORD-00009848,0
ORD-00004505,0
ORD-00003463,0
ORD-00000416,0
ORD-00010250,0
ORD-00011655,0
ORD-00010974,0
ORD-00007589,0
ORD-00005173,0
ORD-00008687,0
ORD-00002205,0
ORD-00001431,0
ORD-00004792,1
ORD-00010844,0
ORD-00003497,1
ORD-00002213,0
ORD-00003392,0
ORD-00006176,0
ORD-00001306,0
ORD-00004025,1
ORD-00005409,0
ORD-00010628,0
ORD-00008331,0
ORD-00009382,0
ORD-00004393,0
ORD-00008343,0
ORD-00007063,0
ORD-00010880,0
ORD-00004754,0
ORD-00009824,0
ORD-00006733,0
ORD-00005347,0
ORD-00003229,0
ORD-00003300,0
ORD-00008317,0
ORD-00004689,1
ORD-00004339,1
ORD-00005574,0
ORD-00005500,0
ORD-00009042,0
ORD-00004015,0
ORD-00010190,0
ORD-00000877,0
ORD-00009287,0
ORD-00006972,0
ORD-00002679,0
ORD-00011759,0
ORD-00005288,0
ORD-00003067,0
ORD-00010532,0
ORD-00006490,1
ORD-00004762,0
ORD-00005769,0
ORD-00010446,1
ORD-00006503,0
ORD-00005542,0
ORD-00002168,1
ORD-00008190,0
ORD-00009494,1
ORD-00008369,1
ORD-00011365,0
ORD-00002105,0
ORD-00007650,0
ORD-00009966,0
ORD-00008610,0
ORD-00010845,0
ORD-00004525,1
ORD-00000004,0
ORD-00010226,0
ORD-00010282,1
ORD-00011272,1
ORD-00001929,0
ORD-00009738,0
ORD-00001913,0
ORD-00001942,0
ORD-00006383,0
ORD-00009490,0
ORD-00005568,0
ORD-00001437,0
ORD-00007161,0
ORD-00010351,0
ORD-00004786,0
ORD-00010765,0
ORD-00007449,0
ORD-00005984,0
ORD-00007585,0
ORD-00006364,1
ORD-00010412,0
ORD-00011440,0
ORD-00002135,0
ORD-00008172,0
ORD-00004234,0
ORD-00001887,0
ORD-00007007,1
ORD-00002203,0
ORD-00010005,1
ORD-00007718,0
ORD-00010403,0
ORD-00000290,0
ORD-00002527,0
ORD-00006714,0
ORD-00002557,0
ORD-00002076,0
ORD-00001885,0
ORD-00006894,0
ORD-00004856,0
ORD-00003934,0
ORD-00006274,0
ORD-00004043,0
ORD-00007340,0
ORD-00006514,1
ORD-00005025,0
ORD-00004921,1
ORD-00008175,0
ORD-00011109,0
ORD-00009019,1
ORD-00000386,0
ORD-00002032,0
ORD-00001820,0
ORD-00011303,0
ORD-00001835,0
ORD-00004942,1
ORD-00009889,0
ORD-00004927,0
ORD-00006151,1
ORD-00010208,0
ORD-00006710,0
ORD-00010809,0
ORD-00007280,0
ORD-00001232,0
ORD-00008310,0
ORD-00004860,0
ORD-00005156,0
ORD-00000393,0
ORD-00005087,0
ORD-00002845,1
ORD-00001710,0
ORD-00009930,0
ORD-00005145,0
ORD-00008375,0
ORD-00008527,1
ORD-00002254,0
ORD-00011240,1
ORD-00008060,0
ORD-00003265,0
ORD-00005599,0
ORD-00008398,0
ORD-00000038,0
ORD-00008345,0
ORD-00009080,0
ORD-00002946,0
ORD-00007338,1
ORD-00003285,0
ORD-00000991,0
ORD-00006767,0
ORD-00006555,0
ORD-00002056,0
ORD-00004346,0
ORD-00009845,0
ORD-00001677,0
ORD-00007144,0
ORD-00006105,0
ORD-00011266,0
ORD-00008194,0
ORD-00006639,0
ORD-00003567,0
ORD-00004580,0
ORD-00000949,0
ORD-00005396,0
ORD-00003545,0
ORD-00004425,0
ORD-00006352,0
ORD-00011972,0
